student_id,week,year,major,current_gpa,assignment_score,attendance_rate,classes_missed,assignments_on_time,assignments_late,assignments_missing,hours_before_deadline,lms_logins,time_on_lms_hours,video_completion_rate,forum_posts,days_since_last_login,library_visits,library_study_hours,campus_activities,peer_interactions,sleep_quality,sleep_hours,stress_level,exercise_frequency,office_hours_visits,tutoring_sessions,counseling_visits,burnout_status,burnout_severity
403,5,1,Arts,3.79,78.5,0.903,0,3,0,0,37,15,11.5,1.0,3,0,3,11.1,2,3,7.5,6.0,4.9,3,1,2,0,0,0.0
403,6,1,Arts,3.9,85.8,0.891,0,3,0,0,42,17,12.2,0.86,4,0,3,15.3,2,9,7.6,7.1,3.6,2,3,2,0,0,0.0
403,7,1,Arts,3.65,97.2,0.905,0,3,0,0,35,15,8.4,0.93,3,0,4,12.5,3,7,7.3,7.1,4.4,2,2,1,0,0,0.0
403,8,1,Arts,3.62,92.9,0.873,0,3,0,0,57,17,11.9,0.872,3,0,4,12.2,1,5,7.8,6.7,3.7,3,2,1,0,0,0.0
403,9,1,Arts,3.68,100.0,0.869,0,3,0,0,47,18,12.8,0.886,4,3,2,7.9,2,11,6.3,7.9,4.4,3,1,1,0,0,0.0
403,10,1,Arts,3.66,82.7,0.957,0,3,0,0,42,19,11.7,0.798,3,2,3,11.7,2,7,7.0,6.5,4.1,2,1,1,0,0,0.0
403,11,1,Arts,4.02,85.1,0.88,0,3,0,0,38,14,11.9,0.97,3,2,3,10.7,1,5,5.4,8.2,3.1,2,4,1,0,0,0.0
403,12,1,Arts,3.89,81.8,0.911,0,3,0,0,66,14,12.4,0.731,3,0,2,10.8,2,6,7.1,8.2,3.5,2,1,1,0,0,0.0
403,13,1,Arts,3.79,79.5,0.909,0,3,0,0,39,11,11.7,0.849,5,0,3,9.8,2,8,7.7,7.1,4.9,3,1,1,0,0,0.0
403,14,1,Arts,3.77,86.8,0.954,0,3,0,0,59,14,12.9,0.856,6,1,4,9.6,1,7,8.8,7.6,3.9,2,2,1,0,0,0.0
403,15,1,Arts,3.73,83.8,0.951,0,3,0,0,61,11,11.9,0.921,4,0,5,7.5,2,6,6.8,7.9,5.1,3,2,2,0,0,0.0
403,16,1,Arts,3.59,80.9,0.871,0,3,0,0,62,16,10.9,0.95,5,0,3,9.4,2,9,7.1,6.9,4.7,3,1,1,0,0,0.0
404,1,2,Business,2.7,75.2,0.81,0,2,1,0,35,13,7.9,0.909,2,1,4,3.4,1,8,6.9,6.0,5.1,2,1,1,0,1,0.09
404,2,2,Business,2.55,84.4,0.863,0,2,1,0,36,14,12.0,0.926,3,1,2,9.2,1,7,8.2,6.6,4.0,2,1,1,0,1,0.19
404,3,2,Business,2.61,89.7,0.77,1,2,1,0,35,18,9.1,0.707,2,1,3,11.6,1,6,5.7,6.5,5.8,3,1,2,0,1,0.28
404,4,2,Business,2.53,98.3,0.674,1,2,1,0,18,9,9.9,0.641,4,2,2,8.6,1,6,4.6,6.7,7.5,2,0,0,0,1,0.38
404,5,2,Business,2.58,68.5,0.763,1,2,1,0,28,13,10.7,0.673,3,4,3,5.4,0,6,6.6,5.5,6.0,1,0,0,1,1,0.47
404,6,2,Business,2.41,57.1,0.706,1,1,2,0,16,11,8.1,0.494,1,2,2,8.4,1,9,4.6,5.8,7.7,1,1,0,0,1,0.56
404,7,2,Business,2.35,69.0,0.736,1,1,2,0,22,8,8.0,0.454,1,3,2,6.8,1,5,5.9,6.3,8.5,2,0,0,1,1,0.66
404,8,2,Business,2.21,64.7,0.615,1,1,1,1,-999,8,4.3,0.512,1,3,2,4.8,0,1,5.1,5.5,5.8,1,0,1,0,1,0.75
404,9,2,Business,2.33,78.0,0.609,1,1,1,1,-999,5,6.9,0.733,1,5,1,4.1,1,6,5.6,6.2,9.4,1,1,2,1,1,0.84
404,10,2,Business,2.29,50.7,0.514,2,1,1,1,-999,4,4.8,0.311,1,7,1,2.7,0,4,6.5,4.9,8.7,0,1,1,0,1,0.94
404,11,2,Business,2.46,64.0,0.602,1,0,2,1,-999,2,3.6,0.38,2,6,1,5.4,0,0,3.9,5.5,8.5,1,0,0,1,1,1.0
404,12,2,Business,1.86,59.0,0.466,2,0,2,1,-999,4,7.8,0.574,1,5,2,2.3,0,2,4.7,4.6,9.1,0,0,2,1,1,1.0
404,13,2,Business,2.16,57.2,0.54,2,0,2,1,-999,3,6.6,0.401,1,5,0,2.9,0,1,4.4,6.0,9.3,1,1,0,1,1,1.0
404,14,2,Business,1.88,68.1,0.677,1,0,2,1,-999,9,4.2,0.204,2,7,0,3.2,1,2,3.6,4.7,7.6,1,1,1,1,1,1.0
404,15,2,Business,1.84,50.3,0.476,2,0,2,1,-999,0,1.6,0.257,0,7,1,1.9,1,2,3.2,3.6,10.0,1,0,1,0,1,1.0
404,16,2,Business,2.42,63.1,0.471,2,0,2,1,-999,1,6.8,0.225,2,5,0,1.9,0,6,3.7,5.0,7.2,1,0,0,0,1,1.0
405,1,2,Engineering,3.68,83.5,0.943,0,3,0,0,36,12,11.2,0.932,3,0,4,9.9,1,6,3.9,7.6,4.6,2,1,1,0,0,0.0
405,2,2,Engineering,3.88,56.4,0.948,0,3,0,0,50,9,14.1,0.771,6,0,3,9.9,1,9,5.6,7.4,4.5,2,2,3,0,0,0.0
405,3,2,Engineering,3.93,74.2,0.978,0,3,0,0,45,16,15.0,0.766,4,1,2,11.6,1,8,6.3,7.2,3.5,3,1,1,0,0,0.0
405,4,2,Engineering,3.87,84.0,0.907,0,3,0,0,46,16,11.9,0.98,4,0,4,14.6,2,6,5.7,7.5,4.6,2,1,1,0,0,0.0
405,5,2,Engineering,3.89,66.6,0.902,0,3,0,0,47,13,8.2,0.781,4,0,4,8.1,2,5,9.6,6.1,3.7,3,1,3,0,0,0.0
405,6,2,Engineering,3.79,81.8,0.963,0,3,0,0,50,14,10.3,0.994,6,1,3,11.5,1,4,8.9,8.2,4.6,2,3,2,0,0,0.0
405,7,2,Engineering,3.79,76.9,1.0,0,3,0,0,53,15,12.4,0.724,4,0,5,10.1,2,8,6.9,6.8,3.0,3,1,1,0,0,0.0
405,8,2,Engineering,3.71,81.2,0.947,0,3,0,0,46,17,14.3,0.864,5,0,3,10.9,2,6,6.6,7.7,4.1,2,1,1,0,0,0.0
405,9,2,Engineering,3.68,86.0,0.895,0,3,0,0,60,21,13.8,0.928,4,1,3,10.9,2,8,8.0,6.8,4.7,2,2,1,0,0,0.0
405,10,2,Engineering,3.67,82.8,0.936,0,3,0,0,37,14,10.2,0.901,3,0,4,10.7,2,7,7.0,7.3,4.5,2,1,2,0,0,0.0
405,11,2,Engineering,3.62,77.4,0.946,0,3,0,0,43,13,12.2,0.833,5,1,5,11.3,1,6,6.8,7.2,4.2,3,1,1,0,0,0.0
405,12,2,Engineering,3.88,75.8,0.969,0,3,0,0,40,18,13.3,0.976,3,0,5,11.4,2,6,7.3,7.5,3.5,2,1,2,0,0,0.0
405,13,2,Engineering,3.63,95.5,0.996,0,3,0,0,41,19,13.4,0.725,6,0,3,12.6,2,10,6.4,7.3,2.1,2,1,2,0,0,0.0
405,14,2,Engineering,3.8,97.5,0.9,0,3,0,0,50,12,10.4,0.876,3,0,2,10.1,1,7,7.7,7.2,3.9,2,2,2,0,0,0.0
405,15,2,Engineering,3.76,100.0,0.837,0,3,0,0,28,19,9.5,0.915,4,0,4,9.7,2,10,7.4,6.8,5.2,2,1,2,0,0,0.0
405,16,2,Engineering,3.74,78.5,0.942,0,3,0,0,37,19,9.4,0.902,4,0,4,10.1,1,8,6.8,6.9,2.9,3,1,2,0,0,0.0
406,1,3,Medicine,3.09,100.0,0.971,0,2,1,0,41,14,8.6,0.96,3,2,4,14.5,2,6,7.6,7.0,3.5,3,1,1,0,1,0.09
406,2,3,Medicine,3.08,76.5,0.874,0,2,1,0,64,12,5.4,0.582,2,1,1,9.9,1,7,8.3,6.9,6.2,3,1,1,0,1,0.19
406,3,3,Medicine,3.15,85.6,0.818,0,2,1,0,25,13,4.3,0.898,2,1,4,10.8,1,4,4.8,5.3,5.4,2,2,1,0,1,0.28
406,4,3,Medicine,2.86,77.6,0.802,0,2,1,0,40,14,6.0,0.549,2,4,2,4.5,1,6,4.2,6.5,5.7,2,2,1,0,1,0.38
406,5,3,Medicine,2.84,95.1,0.745,1,2,1,0,40,8,9.5,0.641,2,4,2,4.8,1,4,6.8,6.2,5.4,0,0,1,0,1,0.47
406,6,3,Medicine,3.18,96.9,0.739,1,1,2,0,28,8,5.7,0.528,1,3,2,6.9,1,4,3.9,5.1,6.6,1,0,2,0,1,0.56
406,7,3,Medicine,2.71,83.5,0.672,1,1,2,0,23,7,7.9,0.557,2,3,2,5.3,1,6,3.5,5.8,8.2,1,2,0,0,1,0.66
406,8,3,Medicine,2.74,74.3,0.578,2,1,1,1,-999,11,9.8,0.656,1,3,3,6.3,0,4,4.7,4.6,7.1,0,0,0,1,1,0.75
406,9,3,Medicine,3.02,59.4,0.677,1,1,1,1,-999,11,6.3,0.374,3,4,2,5.1,0,4,5.6,5.8,8.4,1,2,1,0,1,0.84
406,10,3,Medicine,2.44,58.7,0.578,2,1,1,1,-999,5,11.9,0.376,2,5,0,0.0,0,6,3.2,5.1,9.3,1,0,0,0,1,0.94
406,11,3,Medicine,2.42,72.3,0.464,2,0,2,1,-999,4,3.5,0.412,2,5,0,4.6,0,0,2.9,5.4,8.1,1,1,0,1,1,1.0
406,12,3,Medicine,2.8,50.6,0.613,1,0,2,1,-999,3,5.6,0.263,1,5,1,1.8,1,0,5.9,4.7,9.8,0,0,2,1,1,1.0
406,13,3,Medicine,2.77,69.5,0.579,2,0,2,1,-999,10,6.8,0.274,0,5,0,3.9,0,3,3.1,5.1,8.8,1,1,0,0,1,1.0
406,14,3,Medicine,2.72,68.9,0.581,2,0,2,1,-999,8,3.8,0.235,0,5,3,1.6,0,4,4.3,4.0,7.9,1,0,0,0,1,1.0
406,15,3,Medicine,2.91,77.4,0.545,2,0,2,1,-999,7,7.5,0.407,1,5,0,2.5,0,4,3.4,6.2,7.5,0,0,0,1,1,1.0
406,16,3,Medicine,2.71,64.8,0.578,2,0,2,1,-999,3,8.7,0.224,0,6,0,2.6,0,3,4.8,4.2,10.0,2,2,1,0,1,1.0
407,1,1,Engineering,3.95,92.2,0.86,0,3,0,0,32,12,8.4,0.825,3,0,3,10.0,2,7,6.9,7.0,4.0,2,3,1,0,0,0.0
407,2,1,Engineering,3.83,90.7,0.819,0,3,0,0,37,12,13.7,0.817,3,0,5,8.1,2,10,5.6,6.2,3.8,3,1,1,0,0,0.0
407,3,1,Engineering,3.97,82.7,0.954,0,3,0,0,29,14,17.6,0.73,5,1,3,8.2,2,8,9.0,6.8,3.7,2,1,3,0,0,0.0
407,4,1,Engineering,3.79,100.0,0.972,0,3,0,0,24,14,9.1,0.883,3,1,3,12.1,2,5,7.2,6.8,5.0,3,1,2,0,0,0.0
407,5,1,Engineering,4.09,86.1,0.879,0,3,0,0,45,16,12.9,0.827,3,0,4,10.1,2,7,7.1,6.7,3.9,3,1,2,0,0,0.0
407,6,1,Engineering,4.07,84.7,0.918,0,3,0,0,44,10,7.8,0.821,4,0,3,9.7,2,7,7.1,6.1,2.8,4,4,2,0,0,0.0
407,7,1,Engineering,3.77,89.4,0.952,0,3,0,0,24,15,6.9,0.716,3,0,4,10.3,2,6,6.7,7.4,4.2,2,1,1,0,0,0.0
407,8,1,Engineering,3.91,87.5,0.882,0,3,0,0,26,12,12.0,0.913,4,1,4,12.0,1,9,8.7,7.4,5.5,2,2,1,0,0,0.0
407,9,1,Engineering,3.9,81.2,1.0,0,3,0,0,53,11,11.8,0.773,4,1,3,9.1,1,10,8.8,7.8,3.8,2,2,2,0,0,0.0
407,10,1,Engineering,3.82,65.6,0.888,0,3,0,0,59,15,11.2,0.912,4,0,3,5.1,1,6,7.1,6.9,5.3,3,2,1,0,0,0.0
407,11,1,Engineering,4.04,80.9,0.909,0,3,0,0,44,12,11.6,0.733,3,1,4,5.9,2,10,6.6,6.9,3.5,3,1,1,0,0,0.0
407,12,1,Engineering,3.92,84.7,0.89,0,3,0,0,41,16,10.2,0.732,3,0,3,9.1,1,10,8.2,7.2,2.0,2,2,2,0,0,0.0
407,13,1,Engineering,3.74,98.4,0.894,0,3,0,0,67,16,13.8,0.785,3,0,4,12.4,2,7,7.2,7.6,5.0,3,1,1,0,0,0.0
407,14,1,Engineering,3.89,93.1,0.962,0,3,0,0,53,14,12.4,0.951,3,2,2,9.4,2,8,8.3,6.7,3.6,2,1,2,0,0,0.0
407,15,1,Engineering,3.93,78.7,1.0,0,3,0,0,38,17,11.2,1.0,4,0,2,14.9,2,8,8.0,6.7,2.4,3,1,2,0,0,0.0
407,16,1,Engineering,3.92,92.0,0.929,0,3,0,0,49,13,13.9,0.797,3,1,4,10.3,2,5,7.0,7.4,6.4,3,1,2,0,0,0.0
408,1,1,Engineering,2.83,88.6,0.875,0,3,0,0,39,12,12.3,0.817,6,0,4,13.1,2,9,6.2,7.3,5.9,2,2,1,0,0,0.0
408,2,1,Engineering,2.69,69.0,0.917,0,3,0,0,60,15,14.2,0.847,4,0,4,11.2,1,7,7.2,6.8,5.8,3,2,2,0,0,0.0
408,3,1,Engineering,3.03,90.6,0.956,0,3,0,0,44,17,12.6,0.973,6,0,3,9.8,1,6,7.9,6.2,3.3,3,1,2,0,0,0.0
408,4,1,Engineering,2.85,93.2,0.909,0,3,0,0,46,19,11.8,0.885,3,0,2,8.5,1,11,5.3,7.2,6.1,2,1,3,0,0,0.0
408,5,1,Engineering,2.99,92.1,0.923,0,3,0,0,40,15,11.5,1.0,6,2,3,10.5,1,4,7.9,7.0,4.0,2,1,1,0,0,0.0
408,6,1,Engineering,2.8,77.2,0.937,0,3,0,0,40,14,14.5,0.749,6,0,5,10.3,2,12,6.9,6.1,4.1,3,2,1,0,0,0.0
408,7,1,Engineering,2.92,71.2,0.827,0,3,0,0,44,18,10.4,0.986,3,0,4,8.2,2,10,8.0,6.9,4.1,2,1,1,0,0,0.0
408,8,1,Engineering,2.74,73.1,0.963,0,3,0,0,59,11,12.9,0.797,5,1,3,11.8,1,9,7.9,7.7,3.8,2,1,2,0,0,0.0
408,9,1,Engineering,2.7,86.8,0.943,0,3,0,0,34,13,10.6,0.898,4,2,2,7.5,2,5,6.9,6.4,5.1,3,1,1,0,0,0.0
408,10,1,Engineering,2.7,100.0,0.946,0,3,0,0,54,20,12.7,0.85,3,0,3,9.5,2,7,7.5,6.7,5.2,3,1,1,0,0,0.0
408,11,1,Engineering,2.78,90.0,1.0,0,3,0,0,44,15,11.7,0.956,6,0,5,10.8,2,7,6.6,7.1,3.9,2,1,2,0,0,0.0
408,12,1,Engineering,2.88,86.9,0.968,0,3,0,0,37,12,10.1,0.878,3,1,3,13.8,1,4,4.9,7.7,2.3,3,2,1,0,0,0.0
408,13,1,Engineering,2.85,73.7,0.927,0,3,0,0,58,10,10.9,0.833,3,0,4,8.9,2,6,8.0,6.2,3.5,3,1,1,0,0,0.0
408,14,1,Engineering,2.76,87.2,0.938,0,3,0,0,34,12,16.0,0.909,3,1,5,11.8,1,8,6.7,6.6,2.9,3,2,1,0,0,0.0
408,15,1,Engineering,2.64,97.1,0.991,0,3,0,0,45,14,11.9,0.902,5,0,4,11.3,2,7,7.7,6.5,3.1,3,1,2,0,0,0.0
408,16,1,Engineering,2.78,100.0,0.916,0,3,0,0,60,13,7.7,0.965,4,0,5,14.3,2,5,7.3,7.2,2.9,3,2,1,0,0,0.0
409,1,4,Medicine,3.3,87.6,0.95,0,3,0,0,51,14,11.7,0.885,4,0,5,8.6,2,7,6.3,7.4,3.4,3,2,2,0,0,0.0
409,2,4,Medicine,3.16,100.0,0.901,0,3,0,0,61,17,10.6,0.723,5,1,4,9.1,1,6,6.3,7.9,4.6,3,2,1,0,0,0.0
409,3,4,Medicine,3.53,84.6,0.909,0,3,0,0,37,14,13.2,0.913,4,0,5,9.2,1,5,7.0,6.9,3.7,3,1,2,0,0,0.0
409,4,4,Medicine,3.46,74.3,0.947,0,3,0,0,44,16,12.5,0.913,4,0,4,10.3,2,9,7.2,6.7,3.8,2,3,1,0,0,0.0
409,5,4,Medicine,3.43,80.8,0.884,0,3,0,0,25,10,12.8,0.8,3,0,3,7.8,2,8,8.7,7.9,3.5,3,2,1,0,0,0.0
409,6,4,Medicine,3.41,100.0,0.943,0,3,0,0,50,10,7.9,0.853,5,0,2,11.2,1,10,7.0,6.9,3.5,3,1,2,0,0,0.0
409,7,4,Medicine,3.13,96.7,0.877,0,3,0,0,49,9,13.4,0.848,3,0,2,11.2,2,8,8.7,7.0,4.5,3,1,1,0,0,0.0
409,8,4,Medicine,3.21,90.9,0.952,0,3,0,0,65,16,13.2,1.0,4,0,3,7.1,2,8,6.3,6.1,3.2,2,1,1,0,0,0.0
409,9,4,Medicine,3.41,95.9,0.901,0,3,0,0,57,16,14.2,0.888,3,0,5,10.0,1,8,6.3,7.3,3.4,3,1,2,0,0,0.0
409,10,4,Medicine,3.33,99.6,0.965,0,3,0,0,44,15,10.5,0.761,3,2,7,11.5,1,11,5.5,7.7,6.7,2,2,1,0,0,0.0
409,11,4,Medicine,3.27,69.4,0.919,0,3,0,0,41,12,12.4,0.859,4,0,4,12.9,2,10,8.0,7.0,4.1,3,2,1,0,0,0.0
409,12,4,Medicine,3.38,97.1,0.913,0,3,0,0,39,18,10.1,0.853,3,0,3,9.7,1,10,6.5,7.9,3.4,2,1,2,0,0,0.0
409,13,4,Medicine,3.41,90.1,0.889,0,3,0,0,50,11,12.4,0.89,3,0,4,11.2,1,6,6.6,7.6,4.5,2,2,2,0,0,0.0
409,14,4,Medicine,3.41,96.8,0.963,0,3,0,0,61,19,13.4,0.789,3,0,6,8.0,1,8,6.2,7.3,3.3,3,1,1,0,0,0.0
409,15,4,Medicine,3.2,93.7,0.843,0,3,0,0,43,19,9.6,0.823,4,0,3,9.2,2,7,5.5,7.6,3.3,2,1,3,0,0,0.0
409,16,4,Medicine,3.36,85.7,0.87,0,3,0,0,57,18,13.2,0.855,3,0,3,11.8,1,10,6.9,6.9,5.8,2,2,2,0,0,0.0
410,1,2,Arts,2.46,100.0,0.923,0,3,0,0,36,14,9.9,0.921,3,0,6,11.2,2,10,8.7,6.8,5.0,3,2,1,0,0,0.0
410,2,2,Arts,2.52,88.9,0.916,0,3,0,0,38,15,14.6,0.672,4,2,3,7.5,1,7,6.4,7.2,3.9,2,1,1,0,0,0.0
410,3,2,Arts,2.57,73.5,0.969,0,3,0,0,57,11,10.6,0.893,5,0,2,10.3,0,6,5.7,7.0,4.5,2,2,1,0,0,0.0
410,4,2,Arts,2.72,78.6,0.924,0,3,0,0,35,20,12.9,0.902,3,0,2,8.6,2,9,6.9,7.1,2.5,2,1,1,0,0,0.0
410,5,2,Arts,2.66,98.3,0.778,1,3,0,0,40,15,17.2,0.675,6,1,3,7.6,3,7,6.8,7.1,4.4,3,1,2,0,0,0.0
410,6,2,Arts,2.66,71.8,0.833,0,3,0,0,44,14,13.5,0.778,4,0,4,10.5,3,7,6.6,6.5,4.4,3,2,2,0,0,0.0
410,7,2,Arts,2.72,86.7,0.972,0,3,0,0,42,17,10.8,0.623,4,0,5,10.9,2,6,5.9,6.4,4.5,2,1,1,0,0,0.0
410,8,2,Arts,2.4,89.8,1.0,0,3,0,0,60,16,12.3,0.862,4,0,4,7.6,1,6,6.8,6.5,3.8,3,2,1,0,0,0.0
410,9,2,Arts,2.43,100.0,0.931,0,3,0,0,59,8,13.2,1.0,4,1,4,11.3,2,5,7.0,6.4,3.2,2,2,3,0,0,0.0
410,10,2,Arts,2.63,100.0,0.929,0,3,0,0,70,15,9.3,0.845,5,0,1,9.2,3,5,6.5,5.6,3.5,4,2,1,0,0,0.0
410,11,2,Arts,2.54,81.3,0.89,0,3,0,0,41,16,14.6,0.74,5,0,4,8.6,2,9,5.1,6.8,2.5,3,2,2,0,0,0.0
410,12,2,Arts,2.63,83.6,0.867,0,3,0,0,36,12,15.7,0.948,3,0,4,10.9,2,7,8.9,6.3,3.8,2,2,1,0,0,0.0
410,13,2,Arts,2.41,71.8,0.947,0,3,0,0,56,19,9.4,0.859,4,0,3,7.8,1,6,8.2,7.3,4.3,2,1,4,0,0,0.0
410,14,2,Arts,2.62,84.6,0.939,0,3,0,0,46,21,14.3,0.602,4,1,4,8.8,1,6,7.8,7.1,4.2,4,1,1,0,0,0.0
410,15,2,Arts,2.66,74.1,0.901,0,3,0,0,31,13,12.9,0.874,3,0,4,9.6,2,5,7.7,7.5,3.3,3,1,2,0,0,0.0
410,16,2,Arts,2.63,85.8,0.946,0,3,0,0,27,11,13.4,0.835,3,2,5,12.3,2,11,6.0,7.6,2.4,3,1,1,0,0,0.0
411,1,2,Medicine,3.15,97.6,0.863,0,3,0,0,27,17,9.9,0.935,4,0,3,11.7,1,7,6.9,6.4,3.8,3,2,1,0,0,0.0
411,2,2,Medicine,3.29,72.2,0.957,0,3,0,0,44,22,10.7,0.934,4,0,3,7.5,2,10,6.9,7.0,1.2,2,2,1,0,0,0.0
411,3,2,Medicine,3.45,74.8,0.958,0,3,0,0,47,20,11.5,1.0,6,2,4,13.4,1,8,7.3,8.0,3.8,2,1,3,0,0,0.0
411,4,2,Medicine,3.18,91.4,0.93,0,3,0,0,48,19,9.7,0.881,3,2,2,11.8,1,6,8.5,7.7,3.8,3,1,1,0,0,0.0
411,5,2,Medicine,3.4,86.8,0.969,0,3,0,0,47,13,13.2,0.901,6,2,2,10.4,2,9,7.4,6.3,4.0,2,1,1,0,0,0.0
411,6,2,Medicine,3.26,98.5,0.989,0,3,0,0,31,7,14.6,0.879,3,0,2,13.0,1,9,6.4,6.6,2.3,3,1,4,0,0,0.0
411,7,2,Medicine,3.23,85.9,0.911,0,3,0,0,48,18,12.5,0.867,3,3,3,11.8,2,9,6.2,7.0,4.7,3,2,1,0,0,0.0
411,8,2,Medicine,3.22,71.6,0.905,0,3,0,0,46,13,10.7,0.832,3,2,5,9.7,2,7,6.9,7.0,2.8,2,1,2,0,0,0.0
411,9,2,Medicine,3.25,78.3,0.949,0,3,0,0,61,18,13.1,0.793,4,0,2,13.6,1,9,6.1,6.8,2.8,2,3,2,0,0,0.0
411,10,2,Medicine,3.34,92.1,0.923,0,3,0,0,51,20,13.4,0.952,4,0,3,10.0,2,4,6.2,6.9,4.6,3,1,3,0,0,0.0
411,11,2,Medicine,3.32,96.8,0.939,0,3,0,0,39,17,12.1,0.84,3,0,3,8.1,2,4,7.4,7.3,3.4,2,2,1,0,0,0.0
411,12,2,Medicine,3.34,88.6,0.977,0,3,0,0,46,9,9.4,0.811,5,1,5,9.3,2,6,7.4,6.9,4.9,3,2,2,0,0,0.0
411,13,2,Medicine,3.15,100.0,0.904,0,3,0,0,47,14,14.9,0.84,4,0,4,10.6,2,5,7.8,7.1,3.1,4,1,1,0,0,0.0
411,14,2,Medicine,3.29,100.0,0.902,0,3,0,0,39,12,13.8,0.891,4,1,3,8.6,2,8,6.5,7.9,2.3,2,1,1,0,0,0.0
411,15,2,Medicine,3.34,83.6,0.876,0,3,0,0,45,13,10.4,0.846,3,0,3,10.5,2,5,8.7,6.9,4.5,2,1,1,0,0,0.0
411,16,2,Medicine,3.31,78.8,1.0,0,3,0,0,44,12,9.2,0.815,4,0,4,10.8,2,7,7.1,6.8,3.9,2,1,2,0,0,0.0
412,1,1,Arts,4.03,79.3,0.854,0,3,0,0,50,19,11.2,0.752,4,0,3,13.1,2,7,6.7,7.1,5.7,2,1,4,0,0,0.0
412,2,1,Arts,3.98,99.7,0.941,0,3,0,0,50,13,13.0,0.819,4,0,3,9.6,2,4,6.8,6.0,4.2,3,2,1,0,0,0.0
412,3,1,Arts,3.87,100.0,0.867,0,3,0,0,65,13,11.2,0.742,3,0,3,8.5,2,6,7.7,6.9,3.7,1,2,1,0,0,0.0
412,4,1,Arts,3.98,87.9,0.93,0,3,0,0,43,17,13.2,0.801,4,2,3,14.8,2,9,7.7,6.4,4.7,2,2,1,0,0,0.0
412,5,1,Arts,3.82,81.2,1.0,0,3,0,0,43,9,9.1,1.0,4,1,4,11.7,1,7,7.3,6.9,4.8,2,1,1,0,0,0.0
412,6,1,Arts,3.95,96.6,0.909,0,3,0,0,57,18,8.9,0.631,3,4,4,10.0,2,7,6.7,7.7,5.1,3,1,3,0,0,0.0
412,7,1,Arts,4.12,99.1,0.949,0,3,0,0,50,15,12.6,0.905,4,0,3,11.3,2,11,6.4,7.5,4.3,3,2,2,0,0,0.0
412,8,1,Arts,3.87,84.5,0.928,0,3,0,0,42,17,13.4,0.791,4,0,5,11.3,0,6,7.0,7.6,5.0,2,2,2,0,0,0.0
412,9,1,Arts,3.98,91.5,0.94,0,3,0,0,53,16,11.3,0.865,4,1,1,11.0,1,8,7.8,7.2,5.3,3,1,1,0,0,0.0
412,10,1,Arts,3.93,86.4,0.905,0,3,0,0,37,14,13.4,0.829,5,1,2,10.0,2,6,6.0,5.7,3.6,2,2,1,0,0,0.0
412,11,1,Arts,3.92,75.0,0.959,0,3,0,0,37,14,13.5,0.9,4,0,3,8.9,1,8,8.5,7.2,4.7,3,1,2,0,0,0.0
412,12,1,Arts,3.88,78.7,0.911,0,3,0,0,58,20,10.2,0.788,3,0,4,8.0,1,10,7.7,7.5,4.5,2,1,1,0,0,0.0
412,13,1,Arts,4.01,73.0,0.946,0,3,0,0,46,12,11.4,1.0,3,0,3,9.4,2,8,7.0,6.7,3.2,3,1,2,0,0,0.0
412,14,1,Arts,4.03,96.5,0.939,0,3,0,0,53,15,12.6,0.773,7,1,2,11.4,1,6,8.2,5.8,6.6,2,1,2,0,0,0.0
412,15,1,Arts,3.76,87.1,1.0,0,3,0,0,50,12,7.8,1.0,5,3,3,10.6,2,11,6.4,7.2,4.5,3,2,3,0,0,0.0
412,16,1,Arts,3.92,85.7,0.935,0,3,0,0,54,13,12.3,0.96,3,1,2,12.2,1,1,7.4,6.7,4.2,2,1,3,0,0,0.0
413,1,3,Sciences,2.84,68.6,0.999,0,3,0,0,28,13,11.0,0.882,5,0,2,4.5,2,8,7.1,6.8,4.8,2,2,4,0,0,0.0
413,2,3,Sciences,3.14,91.6,0.815,0,3,0,0,46,10,12.0,0.713,4,1,2,10.4,1,4,5.9,5.8,4.2,2,1,2,0,0,0.0
413,3,3,Sciences,2.85,87.9,0.903,0,3,0,0,23,11,12.1,0.999,3,2,1,9.5,1,6,5.8,6.9,4.0,2,2,1,0,0,0.0
413,4,3,Sciences,3.0,99.4,0.954,0,3,0,0,46,15,10.4,0.768,5,1,3,10.4,3,8,6.7,7.1,2.4,2,2,2,0,0,0.0
413,5,3,Sciences,2.96,91.3,0.92,0,3,0,0,54,15,10.4,0.893,5,0,2,7.0,1,11,6.2,6.6,4.5,2,2,1,0,0,0.0
413,6,3,Sciences,3.14,98.3,0.922,0,3,0,0,57,16,15.7,0.858,7,1,3,8.8,3,11,8.6,7.5,4.0,3,1,2,0,0,0.0
413,7,3,Sciences,2.93,74.5,0.973,0,3,0,0,36,15,9.2,0.895,4,0,4,9.5,2,9,6.0,7.0,4.5,2,2,2,0,0,0.0
413,8,3,Sciences,2.96,85.4,0.974,0,3,0,0,44,12,16.5,0.796,6,0,3,9.4,1,5,9.3,7.7,3.4,2,2,1,0,0,0.0
413,9,3,Sciences,2.94,75.3,0.919,0,3,0,0,44,23,13.3,0.866,3,0,5,14.8,1,10,7.2,7.1,3.5,3,2,1,0,0,0.0
413,10,3,Sciences,2.82,90.5,0.856,0,3,0,0,39,17,13.6,0.727,6,0,3,10.3,1,5,5.7,6.3,2.7,2,2,2,0,0,0.0
413,11,3,Sciences,2.93,81.1,0.901,0,3,0,0,45,19,9.7,0.996,4,0,4,9.3,1,9,7.6,7.4,2.4,2,2,1,0,0,0.0
